gps_fix_at,server_upload_at,longitude,latitude,accuracy,altitude,bearing,location_provider,user_id
2016-06-20 07:30:52,2016-06-20 07:31:01,35.281798,0.45669,3258.0,-1.0,-1.0,network,242
2016-06-20 09:12:14,2016-06-20 09:12:18,35.277071,0.494396,3258.0,-1.0,-1.0,network,242
2016-06-20 11:36:13,2016-06-20 11:36:18,35.26203,0.480685,3258.0,-1.0,-1.0,network,242
2017-12-06 07:37:21,2017-12-06 07:39:29,35.253398,0.498717,2300.0,0.0,0.0,fused,242
2017-11-15 05:39:46,2017-11-15 05:41:29,35.255977,0.505169,2500.0,0.0,0.0,fused,242
2016-08-29 12:47:20,2016-08-29 12:47:23,35.263488,0.471372,3468.0,-1.0,-1.0,network,242
2016-04-21 07:30:41,2016-04-21 07:30:44,35.259203,0.489161,3190.0,-1.0,-1.0,network,242
2016-11-12 07:57:12,2016-11-12 08:54:32,35.277484,0.489818,3461.0,0.0,0.0,fused,242
2017-11-27 05:41:42,2017-11-27 05:41:46,35.266066,0.472462,2500.0,0.0,0.0,fused,242
2016-06-17 10:49:53,2016-06-17 10:49:57,35.243606,0.501727,3359.0,-1.0,-1.0,network,242
2016-08-01 08:37:16,2016-08-01 08:37:18,35.295204,0.503813,2059.0,-1.0,-1.0,network,242
2016-06-20 08:44:52,2016-06-20 08:44:55,35.267959,0.473671,3258.0,-1.0,-1.0,network,242
2017-11-01 07:46:56,2017-11-01 07:46:57,35.257147,0.513104,2600.0,0.0,0.0,fused,242
2016-06-20 07:28:35,2016-06-20 07:28:38,35.273462,0.470645,3258.0,-1.0,-1.0,network,242
2016-06-20 09:12:29,2016-06-20 09:12:32,35.273489,0.493501,3258.0,-1.0,-1.0,network,242
2016-09-19 07:33:37,2016-09-19 07:38:02,35.261839,0.487794,3400.0,0.0,0.0,fused,242
2017-01-02 17:41:35,2017-01-02 17:41:39,35.251656,0.494738,2977.0,0.0,0.0,fused,242
2016-08-01 08:37:40,2016-08-01 08:37:41,35.269554,0.519351,2059.0,-1.0,-1.0,network,242
2016-08-01 08:51:04,2016-08-01 08:51:05,35.262471,0.498602,2430.0,-1.0,-1.0,network,242
2016-04-21 07:44:30,2016-04-21 07:44:33,35.287306,0.507378,3287.0,-1.0,-1.0,network,242
2017-11-04 04:41:45,2017-11-04 04:45:57,35.191047,0.607433,4600.0,0.0,0.0,fused,242
2016-08-01 08:49:21,2016-08-01 08:49:22,35.280378,0.514959,2139.0,-1.0,-1.0,network,242
2016-12-22 17:58:53,2016-12-22 18:04:22,35.220463,0.571243,3700.0,0.0,0.0,fused,242
2016-06-17 10:50:13,2016-06-17 10:50:15,35.261466,0.495504,3359.0,-1.0,-1.0,network,242
2017-12-04 04:48:13,2017-12-04 04:50:49,35.257669,0.486657,2300.0,0.0,0.0,fused,242
2016-08-29 12:53:17,2016-08-29 12:53:20,35.244559,0.475394,3468.0,-1.0,-1.0,network,242
2017-02-10 08:31:35,2017-02-10 13:19:23,35.278363,0.468018,2700.0,0.0,0.0,fused,242
2016-10-29 04:10:49,2016-10-29 04:12:51,35.194666,0.613994,3600.0,0.0,0.0,fused,242
2016-08-29 10:46:00,2016-08-29 10:46:02,35.244179,0.495955,3468.0,-1.0,-1.0,network,242
2016-07-05 03:56:44,2016-07-05 03:56:48,35.273757,0.464436,3253.0,-1.0,-1.0,network,242
2016-08-29 10:23:52,2016-08-29 10:23:55,35.255287,0.483636,3468.0,-1.0,-1.0,network,242
2016-08-29 13:02:07,2016-08-29 13:02:09,35.24988,0.488978,3468.0,-1.0,-1.0,network,242
2016-06-07 11:05:33,2016-06-07 11:05:35,35.282492,0.500982,3264.0,-1.0,-1.0,network,242
2017-12-14 08:50:09,2017-12-14 09:47:17,35.260209,0.501539,2528.0,0.0,0.0,fused,242
2016-06-03 08:48:02,2016-06-03 08:48:03,35.263421,0.4848,3284.0,-1.0,-1.0,network,242
2017-11-14 18:15:43,2017-11-14 18:15:48,35.187708,0.590359,4688.0,0.0,0.0,fused,242
2016-04-21 03:29:54,2016-04-21 03:29:57,35.256573,0.50323,3591.0,-1.0,-1.0,network,242
2016-08-20 17:27:46,2016-08-20 17:27:50,35.293071,0.51195,3817.0,-1.0,-1.0,network,242
2016-11-12 15:46:14,2016-11-12 16:04:29,35.289993,0.477382,3315.0,0.0,0.0,fused,242
2016-05-10 05:34:10,2016-05-10 05:34:11,35.282268,0.492249,3172.0,-1.0,-1.0,network,242
2016-06-20 15:23:01,2016-06-20 15:23:06,35.26811,0.486741,3359.0,-1.0,-1.0,network,242
2017-02-05 18:39:05,2017-02-05 21:03:14,35.198366,0.592498,3839.0,0.0,0.0,fused,242
2016-06-16 09:34:33,2016-06-16 09:34:36,35.287444,0.47655,3258.0,-1.0,-1.0,network,242
2016-05-17 14:14:27,2016-05-17 14:14:30,35.268947,0.492391,3166.0,-1.0,-1.0,network,242
2018-03-06 06:17:09,2018-03-06 06:17:14,35.268642,0.489992,2400.0,0.0,0.0,fused,242
2016-08-20 17:28:10,2016-08-20 17:28:15,35.263932,0.486349,3817.0,-1.0,-1.0,network,242
2016-08-29 09:39:48,2016-08-29 09:39:51,35.255453,0.485503,3468.0,-1.0,-1.0,network,242
2016-08-29 09:24:36,2016-08-29 09:24:38,35.239619,0.511721,3468.0,-1.0,-1.0,network,242
2016-06-20 15:20:52,2016-06-20 15:20:57,35.268342,0.481457,3359.0,-1.0,-1.0,network,242
2016-06-20 11:35:43,2016-06-20 11:35:45,35.265002,0.476452,3258.0,-1.0,-1.0,network,242
2017-12-03 02:58:59,2017-12-03 02:59:48,35.248552,0.475644,3800.0,0.0,0.0,fused,242
2016-08-29 10:30:07,2016-08-29 10:30:10,35.273199,0.503115,2945.0,-1.0,-1.0,network,242
2016-04-21 07:31:22,2016-04-21 07:31:27,35.265898,0.493326,3190.0,-1.0,-1.0,network,242
2016-06-20 07:31:20,2016-06-20 07:31:23,35.242921,0.509042,3258.0,-1.0,-1.0,network,242
2017-11-24 09:25:06,2017-11-24 09:26:52,35.29145,0.497043,2300.0,0.0,0.0,fused,242
2016-10-29 18:41:08,2016-10-29 18:51:03,35.267707,0.498583,4200.0,0.0,0.0,fused,242
2017-06-15 04:33:13,2017-06-15 04:35:22,35.2584,0.47551,2700.0,0.0,0.0,fused,242
2016-04-26 08:33:37,2016-04-26 08:33:42,35.245757,0.477607,3184.0,-1.0,-1.0,network,242
2016-09-21 12:41:59,2016-09-21 12:54:48,35.257973,0.504803,3468.0,0.0,0.0,fused,242
2017-02-01 08:57:45,2017-02-01 08:57:50,35.263805,0.482257,2900.0,0.0,0.0,fused,242
2016-08-29 09:08:50,2016-08-29 09:08:52,35.262429,0.473319,3468.0,-1.0,-1.0,network,242
2016-08-29 13:01:54,2016-08-29 13:01:58,35.252236,0.497259,3468.0,-1.0,-1.0,network,242
2017-04-13 04:29:42,2017-04-13 04:29:59,35.272195,0.484473,2700.0,0.0,0.0,fused,242
2017-11-20 12:54:41,2017-11-20 12:59:18,35.252454,0.490912,2300.0,0.0,0.0,fused,242
2016-08-29 08:27:32,2016-08-29 08:27:35,35.263062,0.488141,3242.0,-1.0,-1.0,network,242
2016-07-05 03:56:00,2016-07-05 03:56:04,35.265077,0.476846,3253.0,-1.0,-1.0,network,242
2016-10-12 14:16:45,2016-10-12 14:23:10,35.27963,0.469856,3400.0,0.0,0.0,fused,242
2016-11-12 07:57:12,2016-11-12 08:49:01,35.257869,0.488594,3461.0,0.0,0.0,fused,242
2016-06-16 09:34:25,2016-06-16 09:34:29,35.256822,0.493539,3258.0,-1.0,-1.0,network,242
2016-04-28 08:10:45,2016-04-28 08:10:46,35.253224,0.508716,3422.0,-1.0,-1.0,network,242
2017-11-24 23:59:00,2017-11-24 23:59:44,35.271868,0.497803,3144.0,0.0,0.0,fused,242
2016-09-08 18:36:44,2016-09-08 18:37:01,35.200628,0.592581,3600.0,0.0,0.0,fused,242
2016-06-20 07:13:56,2016-06-20 07:13:58,35.283339,0.489619,3258.0,-1.0,-1.0,network,242
2016-08-29 10:27:18,2016-08-29 10:27:21,35.255974,0.473126,3468.0,-1.0,-1.0,network,242
2017-01-17 05:28:38,2017-01-17 05:40:13,35.267081,0.467549,2500.0,0.0,0.0,fused,242
2016-08-29 10:24:22,2016-08-29 10:24:24,35.277198,0.49247,3468.0,-1.0,-1.0,network,242
2016-06-20 07:42:25,2016-06-20 07:42:28,35.275357,0.497039,3258.0,-1.0,-1.0,network,242
2016-04-21 07:35:28,2016-04-21 07:35:31,35.231496,0.474325,3190.0,-1.0,-1.0,network,242
2016-06-20 07:40:59,2016-06-20 07:41:02,35.271283,0.498534,3258.0,-1.0,-1.0,network,242
2016-06-20 07:12:11,2016-06-20 07:12:17,35.260039,0.461372,3258.0,-1.0,-1.0,network,242
2016-09-15 16:50:06,2016-09-15 16:55:18,35.224295,0.615954,3600.0,0.0,0.0,fused,242
2017-01-16 14:25:35,2017-01-16 15:17:08,35.275166,0.480045,2819.0,0.0,0.0,fused,242
2017-06-17 06:20:51,2017-06-17 06:20:53,35.282206,0.468631,2100.0,0.0,0.0,fused,242
2016-07-03 13:23:13,2016-07-03 13:23:15,35.259441,0.502088,2991.0,-1.0,-1.0,network,242
2018-03-11 11:45:14,2018-03-11 11:46:17,35.250178,0.473088,2400.0,0.0,0.0,fused,242
2017-02-15 03:54:14,2017-02-15 03:55:44,35.216633,0.597704,3700.0,0.0,0.0,fused,242
2017-01-09 08:02:11,2017-01-09 15:22:44,35.269659,0.477051,2397.0,0.0,0.0,fused,242
2016-10-23 15:13:13,2016-10-23 15:24:23,35.273261,0.480447,3400.0,0.0,0.0,fused,242
2017-05-24 16:44:34,2017-05-24 16:45:50,35.24091,0.488835,2400.0,0.0,0.0,fused,242
2016-04-28 08:11:47,2016-04-28 08:11:48,35.266921,0.489995,3422.0,-1.0,-1.0,network,242
2016-05-10 05:34:34,2016-05-10 05:34:38,35.2919,0.504881,3172.0,-1.0,-1.0,network,242
2017-01-16 05:06:11,2017-01-16 05:13:52,35.264002,0.492879,2800.0,0.0,0.0,fused,242
2016-06-20 07:29:13,2016-06-20 07:29:15,35.270161,0.461721,3258.0,-1.0,-1.0,network,242
2016-08-29 09:24:14,2016-08-29 09:24:17,35.26684,0.482146,3468.0,-1.0,-1.0,network,242
2016-08-29 12:52:51,2016-08-29 12:52:53,35.239582,0.474542,3468.0,-1.0,-1.0,network,242
2017-11-03 14:19:58,2017-11-03 14:21:52,35.254713,0.489168,2300.0,0.0,0.0,fused,242
2016-06-20 07:06:38,2016-06-20 07:06:40,35.236484,0.509744,3359.0,-1.0,-1.0,network,242
2016-08-29 09:26:26,2016-08-29 09:26:30,35.252865,0.481097,3468.0,-1.0,-1.0,network,242
2016-06-20 07:03:01,2016-06-20 07:03:03,35.247085,0.505704,3359.0,-1.0,-1.0,network,242
2017-05-18 23:40:10,2017-05-18 23:40:19,34.751294,-0.11776,2400.0,0.0,0.0,fused,242
2017-10-30 11:33:48,2017-10-30 11:34:27,35.24225,0.494165,2600.0,0.0,0.0,fused,242
2016-04-21 07:47:06,2016-04-21 07:47:09,35.26222,0.488256,3287.0,-1.0,-1.0,network,242
2016-05-17 14:14:13,2016-05-17 14:14:16,35.260043,0.502401,3166.0,-1.0,-1.0,network,242
2017-11-20 14:00:48,2017-11-20 14:02:25,35.259566,0.489665,2500.0,0.0,0.0,fused,242
2017-11-30 14:29:38,2017-11-30 14:30:08,35.244631,0.475836,2300.0,0.0,0.0,fused,242
2016-11-04 18:32:04,2016-11-04 18:36:04,35.1667,0.619845,4636.0,0.0,0.0,fused,242
2016-08-20 17:26:19,2016-08-20 17:26:23,35.254085,0.504002,2558.0,-1.0,-1.0,network,242
2016-07-03 13:28:26,2016-07-03 13:28:30,35.245473,0.487669,3676.0,-1.0,-1.0,network,242
2016-05-10 05:33:55,2016-05-10 05:33:57,35.255491,0.490155,3172.0,-1.0,-1.0,network,242
2018-05-03 13:19:09,2018-05-03 13:25:46,35.254024,0.476909,2471.0,0.0,0.0,fused,242
2016-08-20 17:27:29,2016-08-20 17:27:32,35.25436,0.470732,3817.0,-1.0,-1.0,network,242
2016-08-29 09:09:27,2016-08-29 09:09:29,35.244441,0.499059,3468.0,-1.0,-1.0,network,242
2016-04-28 08:10:37,2016-04-28 08:10:39,35.26588,0.493038,3422.0,-1.0,-1.0,network,242
2017-12-06 07:39:55,2017-12-06 07:42:07,35.267112,0.484737,2300.0,0.0,0.0,fused,242
2017-01-16 11:23:06,2017-01-16 12:12:16,35.229155,0.490088,2966.0,0.0,0.0,fused,242
2017-01-23 17:36:54,2017-01-23 17:37:30,35.246322,0.466273,2400.0,0.0,0.0,fused,242
2016-06-20 07:02:28,2016-06-20 07:02:31,35.261893,0.483217,3359.0,-1.0,-1.0,network,242
2016-04-26 08:33:20,2016-04-26 08:33:23,35.259973,0.497559,3184.0,-1.0,-1.0,network,242
2016-08-29 10:45:50,2016-08-29 10:45:53,35.257314,0.46754,3468.0,-1.0,-1.0,network,242
2016-07-03 13:26:08,2016-07-03 13:26:10,35.274621,0.508068,3676.0,-1.0,-1.0,network,242
2016-04-14 12:30:17,2016-04-14 12:30:21,35.236818,0.488028,3287.0,-1.0,-1.0,network,242
2016-06-20 15:21:22,2016-06-20 15:21:28,35.273357,0.490107,3359.0,-1.0,-1.0,network,242
2016-11-04 23:32:05,2016-11-04 23:37:00,35.216954,0.609381,4636.0,0.0,0.0,fused,242
2016-06-16 09:34:56,2016-06-16 09:35:01,35.279636,0.47308,3258.0,-1.0,-1.0,network,242
2017-01-15 05:45:01,2017-01-15 05:46:11,35.275477,0.489227,3022.0,0.0,0.0,fused,242
2016-11-03 13:40:56,2016-11-03 13:42:36,35.27673,0.506099,3400.0,0.0,0.0,fused,242
2016-06-20 07:13:17,2016-06-20 07:13:19,35.256241,0.482189,3258.0,-1.0,-1.0,network,242
2017-11-20 14:00:48,2017-11-20 14:03:47,35.276355,0.477849,2500.0,0.0,0.0,fused,242
2016-06-17 10:50:36,2016-06-17 10:50:39,35.27265,0.502606,3359.0,-1.0,-1.0,network,242
2016-04-21 07:35:46,2016-04-21 07:35:48,35.25286,0.489144,3190.0,-1.0,-1.0,network,242
2016-06-03 08:48:27,2016-06-03 08:48:30,35.275937,0.475838,3284.0,-1.0,-1.0,network,242
2016-08-29 10:28:57,2016-08-29 10:29:00,35.244343,0.497997,2945.0,-1.0,-1.0,network,242
2016-10-03 14:13:51,2016-10-03 14:23:41,35.297056,0.487368,3300.0,0.0,0.0,fused,242
2018-03-06 06:37:15,2018-03-06 06:37:35,35.279673,0.491523,2400.0,0.0,0.0,fused,242
2016-10-05 08:46:37,2016-10-05 09:01:02,35.256477,0.505131,3000.0,0.0,0.0,fused,242
2017-05-22 13:48:41,2017-05-23 06:11:03,34.828573,0.113071,2700.0,0.0,0.0,fused,242
2017-05-05 16:59:12,2017-05-05 18:41:38,34.786363,-0.080535,2300.0,0.0,0.0,fused,242
2016-10-23 14:13:13,2016-10-23 14:25:59,35.259699,0.490455,3400.0,0.0,0.0,fused,242
2018-03-06 06:47:30,2018-03-06 06:47:51,35.248849,0.493373,2300.0,0.0,0.0,fused,242
2016-05-23 06:35:08,2016-05-23 06:35:11,35.255768,0.503212,3189.0,-1.0,-1.0,network,242
2017-11-26 03:59:37,2017-11-26 04:00:40,35.270335,0.506712,3600.0,0.0,0.0,fused,242
2017-06-06 07:14:23,2017-06-06 07:16:20,35.271817,0.48043,2500.0,0.0,0.0,fused,242
2016-08-29 08:31:19,2016-08-29 08:31:23,35.255616,0.469104,3242.0,-1.0,-1.0,network,242
2016-08-29 08:27:10,2016-08-29 08:27:14,35.26262,0.480114,3242.0,-1.0,-1.0,network,242
2017-11-24 12:28:39,2017-11-24 12:32:10,35.263958,0.466329,2500.0,0.0,0.0,fused,242
2016-04-26 08:31:39,2016-04-26 08:31:44,35.266502,0.491393,3184.0,-1.0,-1.0,network,242
2016-04-16 07:35:41,2016-04-16 07:35:44,34.772264,-0.046753,2875.0,-1.0,-1.0,network,242
2016-06-07 11:05:51,2016-06-07 11:05:53,35.277254,0.490222,3264.0,-1.0,-1.0,network,242
2016-04-21 18:45:50,2016-04-21 18:45:53,35.268845,0.526426,2613.0,-1.0,-1.0,network,242
2016-04-28 08:11:47,2016-04-28 08:11:48,35.26835,0.484045,3422.0,-1.0,-1.0,network,242
2016-10-12 14:16:45,2016-10-12 14:23:10,35.273124,0.499432,3400.0,0.0,0.0,fused,242
2017-03-20 18:40:22,2017-03-20 18:40:53,35.197956,0.599719,3900.0,0.0,0.0,fused,242
2017-12-06 07:39:55,2017-12-06 07:42:07,35.25729,0.494241,2300.0,0.0,0.0,fused,242
2017-02-01 08:57:45,2017-02-01 08:57:50,35.256113,0.48444,2900.0,0.0,0.0,fused,242
2016-08-01 08:37:16,2016-08-01 08:37:18,35.268796,0.498136,2059.0,-1.0,-1.0,network,242
2016-08-01 08:37:40,2016-08-01 08:37:41,35.28135,0.530323,2059.0,-1.0,-1.0,network,242
2016-08-01 08:49:21,2016-08-01 08:49:22,35.297929,0.518464,2139.0,-1.0,-1.0,network,242
2016-08-29 10:46:00,2016-08-29 10:46:02,35.262645,0.47847,3468.0,-1.0,-1.0,network,242
2016-06-03 08:48:02,2016-06-03 08:48:03,35.279393,0.459986,3284.0,-1.0,-1.0,network,242
2016-04-16 07:35:41,2016-04-16 07:35:44,34.777584,-0.066292,2875.0,-1.0,-1.0,network,242
2016-04-21 07:31:22,2016-04-21 07:31:27,35.265515,0.455633,3190.0,-1.0,-1.0,network,242
2016-08-29 09:24:36,2016-08-29 09:24:38,35.269504,0.505797,3468.0,-1.0,-1.0,network,242
2016-05-10 05:34:10,2016-05-10 05:34:11,35.228112,0.48809,3172.0,-1.0,-1.0,network,242
2016-04-21 18:45:50,2016-04-21 18:45:53,35.282866,0.493475,2613.0,-1.0,-1.0,network,242
2016-10-29 18:41:08,2016-10-29 18:51:03,35.253039,0.467358,4200.0,0.0,0.0,fused,242
2016-08-29 09:40:05,2016-08-29 09:40:07,35.249764,0.499313,3468.0,-1.0,-1.0,network,242
2016-06-20 07:03:01,2016-06-20 07:03:03,35.269424,0.478359,3359.0,-1.0,-1.0,network,242
2016-08-29 09:39:48,2016-08-29 09:39:51,35.26595,0.50538,3468.0,-1.0,-1.0,network,242
2016-09-08 18:36:44,2016-09-08 18:37:01,35.177584,0.583175,3600.0,0.0,0.0,fused,242
2016-12-22 17:58:53,2016-12-22 18:04:22,35.196022,0.606489,3700.0,0.0,0.0,fused,242
2017-01-16 14:25:35,2017-01-16 15:17:08,35.255922,0.486875,2819.0,0.0,0.0,fused,242
2016-07-03 13:28:26,2016-07-03 13:28:30,35.285506,0.488278,3676.0,-1.0,-1.0,network,242
2016-10-29 04:10:49,2016-10-29 04:12:51,35.201275,0.596498,3600.0,0.0,0.0,fused,242
2016-05-23 06:34:36,2016-05-23 06:34:40,35.265249,0.466877,3189.0,-1.0,-1.0,network,242
2016-10-17 11:29:23,2016-10-17 11:42:43,35.278851,0.469235,3200.0,0.0,0.0,fused,242
2016-08-29 10:45:50,2016-08-29 10:45:53,35.298565,0.491119,3468.0,-1.0,-1.0,network,242
2017-01-17 05:28:38,2017-01-17 05:40:13,35.244648,0.489009,2500.0,0.0,0.0,fused,242
2017-11-20 14:00:48,2017-11-20 14:03:47,35.247066,0.466204,2500.0,0.0,0.0,fused,242
2018-03-06 06:47:30,2018-03-06 06:47:51,35.239483,0.507569,2300.0,0.0,0.0,fused,242
2016-08-29 10:28:57,2016-08-29 10:29:00,35.276337,0.507046,2945.0,-1.0,-1.0,network,242
2017-11-20 14:00:48,2017-11-20 14:02:25,35.264931,0.474629,2500.0,0.0,0.0,fused,242
2016-06-20 09:12:29,2016-06-20 09:12:32,35.278878,0.462844,3258.0,-1.0,-1.0,network,242
2016-05-23 06:35:08,2016-05-23 06:35:11,35.254015,0.49772,3189.0,-1.0,-1.0,network,242
2016-08-20 17:28:10,2016-08-20 17:28:15,35.24831,0.520458,3817.0,-1.0,-1.0,network,242
2016-06-20 11:35:43,2016-06-20 11:35:45,35.237269,0.47937,3258.0,-1.0,-1.0,network,242
2016-05-10 05:34:34,2016-05-10 05:34:38,35.256474,0.49542,3172.0,-1.0,-1.0,network,242
2017-01-02 17:41:35,2017-01-02 17:41:39,35.248364,0.500456,2977.0,0.0,0.0,fused,242
2016-08-29 10:24:22,2016-08-29 10:24:24,35.271603,0.480562,3468.0,-1.0,-1.0,network,242
2016-10-13 14:15:45,2016-10-13 14:16:48,35.245159,0.464293,3400.0,0.0,0.0,fused,242
2018-03-06 06:37:15,2018-03-06 06:37:35,35.274526,0.46176,2400.0,0.0,0.0,fused,242
2017-01-15 05:45:01,2017-01-15 05:46:11,35.269909,0.485214,3022.0,0.0,0.0,fused,242
2017-05-24 16:44:34,2017-05-24 16:45:50,35.276626,0.475287,2400.0,0.0,0.0,fused,242
2016-08-29 12:47:20,2016-08-29 12:47:23,35.286556,0.513136,3468.0,-1.0,-1.0,network,242
2017-05-22 13:48:41,2017-05-23 06:11:03,34.811131,0.112945,2700.0,0.0,0.0,fused,242
2016-11-04 23:32:05,2016-11-04 23:37:00,35.198794,0.604933,4636.0,0.0,0.0,fused,242
2017-05-05 16:59:12,2017-05-05 18:41:38,34.763303,-0.101479,2300.0,0.0,0.0,fused,242
2016-06-17 10:49:53,2016-06-17 10:49:57,35.252061,0.465989,3359.0,-1.0,-1.0,network,242
2018-03-06 06:17:09,2018-03-06 06:17:14,35.281612,0.512383,2400.0,0.0,0.0,fused,242
2016-06-16 09:34:33,2016-06-16 09:34:36,35.281336,0.4704,3258.0,-1.0,-1.0,network,242
2016-04-26 08:31:39,2016-04-26 08:31:44,35.257846,0.489849,3184.0,-1.0,-1.0,network,242
2016-06-20 07:31:20,2016-06-20 07:31:23,35.264394,0.506098,3258.0,-1.0,-1.0,network,242
2016-11-03 13:40:56,2016-11-03 13:42:36,35.284463,0.471583,3400.0,0.0,0.0,fused,242
2016-08-29 08:27:32,2016-08-29 08:27:35,35.239944,0.472462,3242.0,-1.0,-1.0,network,242
2016-04-21 07:44:30,2016-04-21 07:44:33,35.268724,0.475467,3287.0,-1.0,-1.0,network,242
2016-06-16 09:34:25,2016-06-16 09:34:29,35.281493,0.48218,3258.0,-1.0,-1.0,network,242
2016-08-29 12:53:17,2016-08-29 12:53:20,35.246976,0.466344,3468.0,-1.0,-1.0,network,242
2017-04-13 04:29:42,2017-04-13 04:29:59,35.251004,0.48749,2700.0,0.0,0.0,fused,242
2016-06-20 07:02:28,2016-06-20 07:02:31,35.285902,0.491302,3359.0,-1.0,-1.0,network,242
2016-09-19 07:33:37,2016-09-19 07:38:02,35.240619,0.490214,3400.0,0.0,0.0,fused,242
2016-10-05 08:46:37,2016-10-05 09:01:02,35.285947,0.484236,3000.0,0.0,0.0,fused,242
2016-06-20 07:06:38,2016-06-20 07:06:40,35.253082,0.48545,3359.0,-1.0,-1.0,network,242
2017-01-23 17:36:54,2017-01-23 17:37:30,35.259948,0.465623,2400.0,0.0,0.0,fused,242
2016-06-20 07:42:25,2016-06-20 07:42:28,35.256612,0.496318,3258.0,-1.0,-1.0,network,242
2017-06-06 07:14:23,2017-06-06 07:16:20,35.287951,0.472051,2500.0,0.0,0.0,fused,242
2016-08-29 09:09:27,2016-08-29 09:09:29,35.244584,0.473961,3468.0,-1.0,-1.0,network,242
2016-08-29 09:24:14,2016-08-29 09:24:17,35.26837,0.488756,3468.0,-1.0,-1.0,network,242
2017-02-05 18:39:05,2017-02-05 21:03:14,35.210933,0.616493,3839.0,0.0,0.0,fused,242
2016-08-29 12:52:51,2016-08-29 12:52:53,35.258395,0.475804,3468.0,-1.0,-1.0,network,242
2017-11-14 18:15:43,2017-11-14 18:15:48,35.185717,0.628268,4688.0,0.0,0.0,fused,242
2016-04-26 08:30:46,2016-04-26 08:30:48,35.237311,0.497856,3184.0,-1.0,-1.0,network,242
2016-07-03 13:23:13,2016-07-03 13:23:15,35.285112,0.49667,2991.0,-1.0,-1.0,network,242
2016-06-16 09:34:56,2016-06-16 09:35:01,35.249333,0.474644,3258.0,-1.0,-1.0,network,242
2017-02-10 08:31:35,2017-02-10 13:19:23,35.25377,0.483363,2700.0,0.0,0.0,fused,242
2018-05-03 13:19:09,2018-05-03 13:25:46,35.265454,0.480834,2471.0,0.0,0.0,fused,242
2016-04-21 07:30:41,2016-04-21 07:30:44,35.279047,0.484031,3190.0,-1.0,-1.0,network,242
2016-08-29 10:30:07,2016-08-29 10:30:10,35.271168,0.478653,2945.0,-1.0,-1.0,network,242
2016-06-20 15:21:22,2016-06-20 15:21:28,35.264025,0.503613,3359.0,-1.0,-1.0,network,242
2016-06-20 07:30:52,2016-06-20 07:31:01,35.242184,0.483074,3258.0,-1.0,-1.0,network,242
2016-07-05 03:56:00,2016-07-05 03:56:04,35.299517,0.494854,3253.0,-1.0,-1.0,network,242
2017-06-15 04:33:13,2017-06-15 04:35:22,35.261166,0.4849,2700.0,0.0,0.0,fused,242
2016-06-20 07:29:13,2016-06-20 07:29:15,35.281243,0.509596,3258.0,-1.0,-1.0,network,242
2016-06-17 10:50:13,2016-06-17 10:50:15,35.252644,0.465195,3359.0,-1.0,-1.0,network,242
2016-08-20 17:26:19,2016-08-20 17:26:23,35.246084,0.47349,2558.0,-1.0,-1.0,network,242
2017-05-18 23:40:10,2017-05-18 23:40:19,34.755513,-0.138193,2400.0,0.0,0.0,fused,242
2016-05-17 14:14:13,2016-05-17 14:14:16,35.276695,0.500036,3166.0,-1.0,-1.0,network,242
2016-10-23 15:13:13,2016-10-23 15:24:23,35.280442,0.489783,3400.0,0.0,0.0,fused,242
2016-04-21 07:36:02,2016-04-21 07:36:07,35.257129,0.49438,3190.0,-1.0,-1.0,network,242
2016-06-20 07:29:56,2016-06-20 07:29:58,35.291007,0.478788,3258.0,-1.0,-1.0,network,242
2016-06-20 15:23:01,2016-06-20 15:23:06,35.271194,0.504183,3359.0,-1.0,-1.0,network,242
2016-06-20 08:44:52,2016-06-20 08:44:55,35.292298,0.479012,3258.0,-1.0,-1.0,network,242
2016-08-29 08:31:19,2016-08-29 08:31:23,35.270288,0.486771,3242.0,-1.0,-1.0,network,242
2016-11-04 18:32:04,2016-11-04 18:36:04,35.195969,0.594058,4636.0,0.0,0.0,fused,242
2016-04-21 07:35:28,2016-04-21 07:35:31,35.254621,0.506866,3190.0,-1.0,-1.0,network,242
2016-07-05 03:56:44,2016-07-05 03:56:48,35.245936,0.486942,3253.0,-1.0,-1.0,network,242
2017-06-17 06:20:51,2017-06-17 06:20:53,35.274273,0.495227,2100.0,0.0,0.0,fused,242
2016-05-23 12:48:35,2016-05-23 12:48:40,35.266408,0.475529,3281.0,-1.0,-1.0,network,242
2016-10-05 09:01:41,2016-10-05 09:04:57,35.253372,0.482361,3300.0,0.0,0.0,fused,242
2017-11-24 23:59:00,2017-11-24 23:59:44,35.245464,0.485757,3144.0,0.0,0.0,fused,242
2016-08-29 08:27:10,2016-08-29 08:27:14,35.274066,0.484023,3242.0,-1.0,-1.0,network,242
2016-04-28 08:10:37,2016-04-28 08:10:39,35.254392,0.488901,3422.0,-1.0,-1.0,network,242
2016-09-15 16:50:06,2016-09-15 16:55:18,35.185529,0.581313,3600.0,0.0,0.0,fused,242
2016-04-21 07:35:46,2016-04-21 07:35:48,35.255491,0.495787,3190.0,-1.0,-1.0,network,242
2017-12-03 02:58:59,2017-12-03 02:59:48,35.252277,0.512693,3800.0,0.0,0.0,fused,242
2016-11-12 07:57:12,2016-11-12 08:49:01,35.251874,0.494904,3461.0,0.0,0.0,fused,242
2017-01-09 08:02:11,2017-01-09 15:22:44,35.270958,0.495951,2397.0,0.0,0.0,fused,242
